date,sales,tv_spend,search_spend,social_spend,email_spend,price_index,promo
2023-05-15,379.96789904348987,63.49402566741005,39.36791025812172,55.43388422780054,13.34868098644111,0.9934534411457163,0
2023-05-22,383.02185328602735,90.09707465273992,25.673764435622303,56.52794487939539,12.024240596436641,0.9860191638542328,0
2023-05-29,397.8968164038422,53.54716859987395,26.11556377752035,32.55272234996652,14.392533848606863,0.9917091542757218,1
2023-06-05,338.7643087237524,29.372568971660883,35.08479578433203,26.271832957123586,13.27666367401151,0.9827239325069973,0
2023-06-12,384.50887435509117,87.48574896673722,19.317252083078458,26.99647615340604,17.44895313176476,0.9870506760587167,1
2023-06-19,357.4854773804516,61.51642923455336,49.20502079900554,17.495593339327634,6.249720179137268,0.9792677962187616,0
2023-06-26,348.3599963028666,75.63531505795656,46.94055673273954,25.878939461864107,0.0,0.9922909334698917,0
2023-07-03,359.7326939592147,99.6432602729079,72.77097607523635,0.0,6.726753354744551,1.0062559039396735,0
2023-07-10,354.04625176629924,61.948998491305105,43.727770258373056,12.244412786614468,7.002110295084841,1.006200998043673,0
2023-07-17,350.80601730464883,72.84337108950214,62.1341698221761,17.093640493362496,10.834885996693487,1.0210274296934472,0
2023-07-24,360.51382032699735,72.55889739923707,50.88288085374306,9.170138798843219,16.725164450144764,1.0132349180712947,0
2023-07-31,366.77341944130836,88.66255229696003,53.16724983855329,27.966625772637006,12.273497019396498,1.0150697863880576,0
2023-08-07,360.91308320386395,109.96995515739027,54.96981474488153,34.76758934910547,8.748119837197532,1.0094450742248324,0
2023-08-14,388.96900682122094,112.6805394946429,41.19334877806589,46.47769132654616,3.7378191201987483,0.9928279168298607,0
2023-08-21,365.7883719656668,108.96183454237966,32.551209705391734,61.79339657235246,3.0103890093478745,1.0000834115221047,0
2023-08-28,388.5892651979618,82.1839178087499,29.009357144003285,50.794441239886915,5.0946574362254236,0.9820435234331569,1
2023-09-04,342.59465484758306,65.9230450978518,32.59533868410004,42.514949172047835,2.2767071082215766,0.9814246163335687,0
2023-09-11,349.01784086198023,97.3933702368757,24.889482385452425,47.80407786626792,14.303854551225685,0.984953289107098,0
2023-09-18,367.94199547775804,84.54143879651915,49.89880818148496,52.48513750969684,11.053302110977528,0.9880056344424263,0
2023-09-25,361.52274760955754,92.87367818293811,58.95492961277181,27.89865744327603,7.853342849404775,0.9973593876488525,0
2023-10-02,357.6397145211076,90.52930439331908,65.14322884446172,21.899622551968307,7.73715836208611,0.9990151451549057,0
2023-10-09,402.5791408320354,76.09072987369134,73.23570773489033,29.196721772045862,3.947806464546265,1.0050614803204339,1
2023-10-16,347.34158370014273,79.78391697954366,72.96400758130439,17.713621797866516,0.0,1.0156624952088091,0
2023-10-23,355.4609667251116,66.86010415570615,88.09829539339475,23.137818799990356,6.312855316920929,1.0029808331423808,0
2023-10-30,345.4539631528752,67.37637393668061,60.55860279166772,17.179716061136826,4.061082407225143,1.0042292001294775,0
2023-11-06,344.18971797005725,46.05449498981639,49.42232355044634,25.999731041672618,11.083305299079434,1.0000354570412717,0
2023-11-13,306.7271750898891,52.488106940076776,35.45033922898966,14.819684472649786,12.244737965669428,0.9948138450097362,0
2023-11-20,322.8571329804282,58.133919597403,24.762358689093524,29.944581053224173,12.040478445065023,0.9992114289814833,0
2023-11-27,308.83380904947404,68.93252106412592,18.15648798179311,34.74316164268795,8.748984947603832,0.9776827562815835,0
2023-12-04,323.869705426581,53.51928576929001,21.673483145591455,32.060976074781685,0.6721846057322396,0.9775180496058978,0
2023-12-11,338.353551779074,71.23944237996179,34.26803898836288,34.216331686397425,4.173487661900255,0.9931381054958996,0
2023-12-18,369.8157620198336,64.39433882017505,46.173263057471466,57.948444864882035,4.0087668489210735,0.9799776829715126,0
2023-12-25,378.78183383495735,72.25397588288901,52.83969049443844,49.84141566064143,2.4117691464020883,0.9980806922437954,0
2024-01-01,385.208863925743,92.44278563036117,53.63749669360369,42.59175011966221,6.428362224206049,0.9906638231999012,0
2024-01-08,427.9300756262622,56.08698604137663,76.67221894757739,47.45105830487961,13.962402491680496,1.007240087862199,1
2024-01-15,406.7946295769999,72.17099437997281,77.39395429622726,53.19474463286843,11.517338302723948,1.0069594567687674,0
2024-01-22,386.77649073759534,74.34528549437755,66.15107929186391,16.155646179962872,7.60213175293826,1.0164638467229556,0
2024-01-29,379.43763193280336,65.5703548496168,54.9003830555457,16.62504829813141,3.61191608501225,1.0271034062282822,0
2024-02-05,398.369326438948,93.20143946480769,57.97743494209024,15.863803161520446,2.6773191480621117,0.9959892489328925,0
2024-02-12,396.25329510495,116.05923034836745,44.86535090742449,32.858056639926616,6.662708573461903,1.0091305497212097,0
2024-02-19,397.9234887853656,100.54446085671273,20.603712800721418,19.853739429878758,4.754293203585186,0.9975910427375717,0
2024-02-26,405.4041694630588,106.34225729626318,29.92140329795985,24.208392351445518,8.788221766694726,0.9807960472782162,0
2024-03-04,391.24200687137943,116.91285909800331,33.18181439864445,9.423309936730437,10.719388796806282,0.9668390966024072,0
2024-03-11,407.33064923728176,116.49335844003528,25.977894940006056,14.059564621580712,13.046990257589163,0.9808671175951776,0
2024-03-18,417.53997019133635,90.5810102802021,44.72874570086888,34.08366636082309,11.647234229601455,0.9782453955914888,0
2024-03-25,405.5446572586794,106.2866799507299,37.78004505633906,37.16384075037538,2.401845139884344,0.9930322986726716,0
2024-04-01,402.7244467587652,81.38189987651167,74.6547104680224,47.942643761495994,0.0,1.0002185214552344,0
2024-04-08,393.7468734873191,61.45613503539918,80.14987315797202,46.59859429885955,0.0,1.0253122523540845,0
2024-04-15,439.2198950301813,59.465915415924826,67.47465423018814,54.27999708550172,5.588497737949781,1.014066121043143,1
2024-04-22,446.3340118754793,41.213885855504955,71.38210574447487,54.423058864749216,10.630949882911434,1.0096192025557424,1
2024-04-29,376.6908147236235,46.10339554665378,37.33032484419397,58.7921791562525,12.774194488704252,1.0204930812032715,0
2024-05-06,386.0706110909333,51.25434361174819,40.92967913113878,55.57974327468984,12.295983625025766,1.0154624200045335,0
2024-05-13,361.32257633759474,67.23605343822767,40.047825831042154,28.463726967198774,6.977153101194822,1.0183781890381554,0
2024-05-20,362.71697009542464,80.9938256150384,24.363655180603303,16.45686979024248,6.843882286233127,1.0035647991733947,0
2024-05-27,358.36485175781314,35.891871202209,37.745170684110484,39.110505086125045,0.0,0.9903062574266793,0
2024-06-03,390.42189939952414,65.31781537655736,50.53442158538058,34.859306977935184,1.232805865490373,0.9959327040584873,0
2024-06-10,341.6905972891343,47.81377445661707,23.208695610590567,10.521839663823686,9.524234521899242,0.9682581919748104,0
2024-06-17,366.1010138294542,75.50237702585376,34.45567773164238,0.5719379246944349,7.697210335618751,0.9771428073546293,0
2024-06-24,373.66556518375245,72.05080863249506,54.68275359201611,18.19385057635928,15.168435486428438,0.9814397771450692,0
2024-07-01,385.45440528460074,52.536412612287016,77.4040109528969,28.062302246021275,12.487899807261847,0.9961019019684423,0
2024-07-08,393.28824757875924,99.90734648071624,55.446630181978726,40.31373820092438,7.47006462390762,0.9955276019653123,0
2024-07-15,397.1841606958588,82.54306860896325,72.4901887962872,34.70002105923175,8.460691776050664,1.0228111867860172,0
2024-07-22,429.99883784284344,88.56956288041654,85.96055087421524,33.2939215026851,0.13401729364741577,1.0176319505109734,1
2024-07-29,406.5082632688151,84.52831047799607,44.91195302040016,34.965818797455086,10.000654255489206,1.0039922619086816,0
2024-08-05,385.7475846662932,93.56115691682201,39.68246366533408,48.390694842251506,7.411313558653516,1.0031066623527405,0
2024-08-12,443.5494124133786,111.2360784628751,38.74954896795521,49.08332121244277,8.473087210486453,1.007921451760253,1
2024-08-19,423.1605971835603,101.97905673840526,29.87910126631779,43.86437594904389,14.209119113452907,1.0035949523931926,1
2024-08-26,393.699616587684,108.30533610137262,38.72721873534038,70.23107351225781,8.951504655126708,1.0067048557521021,0
2024-09-02,377.54722709970815,106.00342445627408,32.97805347610898,64.38318435583878,5.657124550221666,1.010438299806365,0
2024-09-09,384.79966932153695,116.38799128894247,17.22522220846211,53.26701306872367,4.886963354649381,0.9842899168507989,0
2024-09-16,395.3049063222671,86.47628703812858,47.98441580150228,28.39463320802804,3.667385895481943,0.9736449414818081,0
2024-09-23,371.80820292078704,63.83002435450297,46.5528810353603,37.78997042593687,1.953256643154225,0.9693850737518115,0
2024-09-30,381.69698153479663,96.0083362485797,74.03732163731308,29.926418824058874,11.049823341477056,1.0026771146234383,0
2024-10-07,366.18441747983746,69.04478581135228,61.39449794300842,23.690357457280204,15.776659819460509,1.0011650524877722,0
2024-10-14,415.6423984010969,85.10080736756645,63.63367474219543,28.557443986999086,18.308265640158304,1.0123061047160762,1
2024-10-21,357.55698695317943,69.17259024171726,73.15887847412954,23.02087747304597,13.768480477460212,1.0137332094913631,0
2024-10-28,358.13653997687067,57.458340399608446,69.05880932556232,26.344886335605594,12.002678229919221,1.0172924159895445,0
2024-11-04,356.02308272280044,61.85623234355906,56.9741493731543,29.867544049365435,0.0,1.0239222554726923,0
2024-11-11,363.07427463563977,84.44746654944316,26.129641858715647,33.12046558233752,1.0469199836461818,1.0063567989602047,0
2024-11-18,382.02281946620224,86.33698608335494,40.46532979415451,20.586871604528696,1.2187439749466886,0.9936273383438621,0
2024-11-25,352.25620889602874,57.66531095985631,20.25812534105991,43.75658408841375,8.445285489719987,0.976381009306926,0
2024-12-02,383.04074261865,61.82826225241466,32.914217393783204,43.28190558757349,10.589788887806863,0.9645528456992483,0
2024-12-09,373.12638912924933,79.56553590597588,20.737498450892886,40.258134928649895,13.500886844619233,0.9752827434273056,0
2024-12-16,387.6879468382913,55.69700520739559,47.293533247924934,68.13633667431066,17.826764896695167,0.9830024971739437,0
2024-12-23,397.44924185251637,79.01316398208479,44.26228086584293,67.35323072245956,7.403232704401034,1.0083848356949234,0
